Date,Headline,Link,Full Content
2023-02-20,HIDCL To Close Auction of 2.21 Crore Units Promoter Shares to the General Public and Institutions From Today,https://www.sharesansar.com/newsdetail/hidcl-to-close-auction-of-221-crore-units-promoter-shares-to-the-general-public-and-institutions-from-today-2023-02-20,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is closing the auction of its 2,21,97,325 units promoter share from today i.e. on 8th Falgun, 2079. The auction was open from 22nd Magh.
Earlier, the company had auctioned 3,30,00,000 units of unsold promoter right shares to the general public from the 5th Ashad to the 19th Ashad. Out of 3,30,00,000 unit promoter shares only 1,08,02,675 unit shares have been sold in total and the remaining 2,21,97,325 units were again auctioned from Magh 22. Note that the 1,08,02,675 unit promoter shares have already been listed in NEPSE.
Existing promoters, individual investors, companies, and institutions are all eligible to bid for an auction. Rs. 100 is the minimum bid rate. The minimum bid quantity for promoters’ shares is 100 units. Although bidders can bid for the entirety of the issue, they are required to abide by the Nepal Rastra Bank's rule not to exceed the specified quantity of shares per entity.
Global IME Capital is appointed as the auction manager. As of writing, HIDCL has an LTP of Rs. 199.
The shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders. HIDCLP has an LTP of Rs. 103.80.
Auction Notice"
2023-01-29,HIDCL Auctioning 2.21 Crore Units Promoter Shares to the General Public and Institutions From Magh 22,https://www.sharesansar.com/newsdetail/hidcl-auctioning-221-crore-units-promoter-shares-to-the-general-public-and-institutions-from-magh-22-2023-01-29,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is selling its 2,21,97,325 units promoter share via auction from 22nd Magh to 8th Falgun, 2079.
Earlier, the company had auctioned 3,30,00,000 unit promoter shares to the general public from the 5th Ashad to the 19th Ashad. Out of 3,30,00,000 unit promoter shares only 1,08,02,675 unit shares have been sold in total and the remaining 2,21,97,325 units will again be auctioned from Magh 22. Note that the 1,08,02,675 unit promoter shares have already been listed in NEPSE.
Existing promoters, individual investors, companies, and institutions are all eligible to bid for an auction. Rs. 100 is the minimum bid rate. The minimum bid quantity for promoters’ shares is 100 units. Although bidders can bid for the entirety of the issue, they are required to abide by the Nepal Rastra Bank's rule not to exceed the specified quantity of shares per entity.
Global IME Capital is appointed as the auction manager. As of writing, HIDCL has an LTP of Rs. 212.
The shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders. HIDCLP has an LTP of Rs. 115.
Auction Notice"
2022-11-03,"10,07,170 Unit Right Shares of Hydroelectricity Investment & Development Company Listed in NEPSE",https://www.sharesansar.com/newsdetail/1007170-unit-right-shares-of-hydroelectricity-investment-development-company-listed-in-nepse-2022-11-03,"10,07,170 units right shares of
Hydroelectricity Investment & Development Company Limited (HIDCL)
have been listed in NEPSE.
HIDCL had auctioned 2,32,04,485 unit right shares to the general public from 20th Bhadra and to 4th Ashwin, 2079. However, only 15 applicants placed bids for 1,007,170 unit shares. The cut-off rate stood at Rs. 100 whereas the maximum bid rate was Rs. 131. The same right shares are now listed in NEPSE.
The shares will trade as promoter shares under the HIDCLP."
2022-09-25,Bids Received in Auction of HIDCL Promoter Shares Opened; What is the Cut-Off Rates?,https://www.sharesansar.com/newsdetail/bids-received-in-auction-of-hidcl-promoter-shares-opened-what-is-the-cut-off-rates-2022-09-25,"Hydroelectricity Investment and Development Company Limited (HIDCL)
had opened the bids received in the auction of its unclaimed right shares today i.e. Ashwin 09. Global IME Capital was appointed the auction manager for the auction. Bids were opened at the premises of the auction manager, starting at 9:30 am.
The auction had opened on 20th Bhadra and concluded on 4th Ashwin, 2079 at the end of banking hours. In total 2,32,04,485 unit promoter shares were auctioned. Individuals, institutions, and companies were all eligible to bid for the auction.
According to the auction manager, a total of 15 applicants placed bids for ordinary shares.
Around 1,007,170 units were sold out of 2,32,04,485 units.
The cut-off rate stood at Rs. 100 whereas the maximum bid rate is Rs. 131.
Earlier, the company had auctioned 27,809,480 unit promoter shares to the general public from 15th Shrawan to 29th Shrawan, 2079. Since only 46,04,995 unit shares were sold, the remaining unit shares were re-auctioned to the general public from Bhadra 20.
Rs. 100 was the minimum bid rate for 2,32,04,485 promoter shares. The minimum bid quantity was 100 unit shares, while there was no limit for the maximum bid quantity.
The shares will trade as promoter shares under the HIDCLP."
2022-09-20,"Reminder: Last Day of Auction of HIDCL's 2,32,04,485 Promoter Shares",https://www.sharesansar.com/newsdetail/reminder-last-day-of-auction-of-hidcls-23204485-promoter-shares-2022-09-20,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is closing the auction of its remaining 2,32,04,485 unit promoter shares to the general public from today i.e. 4th Ashwin, 2079. The auction was open from 20th Bhadra.
Earlier, the company had auctioned 27,809,480 unit promoter shares to the general public from 15th Shrawan to 29th Shrawan, 2079. Since only 46,04,995 unit shares were sold, the remaining unit shares were re-auctioned to the general public from Bhadra 20.
In total 97,95,515 units of promoter shares were sold out of 33,000,000 in the auction of HIDCL.
The general public, companies, and institutions are all eligible to bid in the auction. Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Global IME Capital is appointed the auction manager. As of writing, HIDCLP has an LTP of Rs. 97.2.
The shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders.
Click here for Auction Notice:"
2022-09-05,"HIDCL Re-Auctioning 2,32,04,485 unit Promoter Shares to the General Public From Today",https://www.sharesansar.com/newsdetail/hidcl-re-auctioning-23204485-unit-promoter-shares-to-the-general-public-from-today-2022-09-05,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is auctioning its remaining 2,32,04,485 promoter share to the general public from today i.e. 20th Bhadra and will conclude on 4th Ashoj, 2079.
Earlier, the company had auctioned 27,809,480 unit promoter shares to the general public from 15th Shrawan to 29th Shrawan, 2079. Since only 46,04,995 unit shares were sold, the remaining unit shares will be re-auctioned to the general public from today.
In total 97,95,515 units of promoter shares were sold out of 33,000,000 in the auction of HIDCL.
The general public, companies, and institutions are all eligible to bid in the auction. Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Global IME Capital is appointed the auction manager. As of writing, HIDCLP has an LTP of Rs. 107.30.
The shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders.
Click here for Auction Notice:"
2022-08-31,NEPSE Clarifies that Promoter Shares of Hydroelectricity Investment and Development Company  (HIDCLP) is Freely Traded Through NOTS,https://www.sharesansar.com/newsdetail/nepse-clarifies-that-promoter-shares-of-hydroelectricity-investment-and-development-company-hidclp-is-freely-traded-through-nots-2022-08-31,"Nepal Stock Exchange (NEPSE) has published an official circular regarding the free trade of the promoter shares of Hydroelectricity Investment and Development Company Limited Promoter Share (HIDCLP) in the secondary market of NEPSE.
The investor stated that it is not possible to trade HIDCLP freely in the secondary market. Hence, there was confusion and complain from investors that it was not tradeable.
Likewise, for the clarity NEPSE published the notice through a letter dated Bhadra 14, that HIDCLP Is freely tradable through NOTS (NEPSE Online Trading System) like other ordinary share.
The company has been trading in the secondary market since the date of Bhadra 10.
HIDCLP is trading on NEPSE at Rs. 102.4 at 11 a.m. today."
2022-08-29,"HIDCL Re-Auctioning 2,32,04,485 unit Promoter Shares to the General Public From Bhadra 20",https://www.sharesansar.com/newsdetail/hidcl-re-auctioning-23204485-unit-promoter-shares-to-the-general-public-from-bhadra-20-2022-08-29,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is auctioning its remaining 2,32,04,485 promoter share to the general public from 20th Bhadra and will conclude on 4th Ashoj, 2079.
Earlier, the company had auctioned 27,809,480 unit promoter shares to the general public from 15th Shrawan to 29th Shrawan, 2079. Since, only 46,04,995 unit shares were sold, the remaining unit shares will be re-auctioned to the general public from Bhadra 20.
In total 97,95,515 units promoter shares were sold in auction of HIDCL.
The general public, companies, and institutions are all eligible to bid in the auction. Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Global IME Capital is appointed the auction manager. As of writing, HIDCLP has an LTP of Rs. 100.
The shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders.
Click here for Auction Notice:"
2022-08-26,Promoter Shares of HIDCL are Listed; At What Price Will Trading Begin?,https://www.sharesansar.com/newsdetail/promoter-shares-of-hidcl-are-listed-at-what-price-will-trading-begin-2022-08-26,"The Nepal Stock Exchange (NEPSE) has listed the promoter shares of the
H
ydroelectricity
Investment and Development Company Limited (HIDCL).
HIDCL has listed 97,95,505 Units of Right Shares (Auction of Promoter shares) on the Nepal Stock Exchange (NEPSE).
The company's promoter and general shares are traded under distinct ticker symbols, HIDCLP and HIDCL, respectively.
According to NEPSE, shares of the HIDCL promoter would begin trading at Rs. 113 per share.
Earlier, the company had auctioned 3,30,00,000 unit promoter shares to the general public from 5th Ashad to 19th Ashad, 2079. However, only 97,95,505 Units of shares have been sold from 2 auctions that were conducted last month. The remaining share 2,32,04,495 Units shares is stated to be auctioned soon."
2022-08-18,Bids Received in Auction of HIDCL Promoter Shares Opened; What is the Cut-Off Rates?,https://www.sharesansar.com/newsdetail/bids-received-in-auction-of-hidcl-promoter-shares-opened-what-is-the-cut-off-rates-2022-08-18,"Hydroelectricity Investment and Development Company Limited (HIDCL)
had opened the bids received in the auction of its unclaimed right shares today i.e. Bhadra 02. Global IME Capital was appointed the auction manager for the auction. Bids were opened at the premises of the auction manager, starting at 8:30 am.
The auction had opened on 15th Shrawan and concluded on 29th Shrawan, 2079 at the end of banking hours. In total 27,809,480 unit promoter shares were auctioned. Individuals, institutions, and companies were all eligible to bid for the auction.
Earlier, the company had auctioned 3,30,00,000 unit promoter shares to the general public from 5th Ashad to 19th Ashad, 2079. Since, only 51,90,520 unit shares were sold, the remaining 27,809,480 unit shares were re-auctioned to the general public from Shrawan 15.
Rs. 100 was the minimum bid rate for 27,809,480 promoter shares. The minimum bid quantity was 100 unit shares, while there was no limit for the maximum bid quantity.
According to the auction manager, around 4,606,785 units were sold out of 27,809,480 units. The cut-off rate stood at Rs. 100 whereas the maximum bid rate is Rs. 160.
The shares will trade as promoter shares under the HIDCLP."
2022-07-31,"HIDCL Re-Auctioning 27,809,480 unit Promoter Shares to the General Public From Today",https://www.sharesansar.com/newsdetail/hidcl-re-auctioning-27809480-unit-promoter-shares-to-the-general-public-from-today-2022-07-31,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is auctioning its remaining 27,809,480 promoter share to the general public from today i.e. 15th Shrawan and will conclude on 29th Shrawan, 2079.
Earlier, the company had auctioned 3,30,00,000 unit promoter shares to the general public from 5th Ashad to 19th Ashad, 2079. Since, only 51,90,520 unit shares were sold, the remaining 27,809,480 unit shares will be re-auctioned to the general public from today.
The general public, companies, and institutions are all eligible to bid in the auction. Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Global IME Capital is appointed the auction manager. As of writing, HIDCL has an LTP of Rs. 210.30.
The company has clearly informed through the notice that the shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders.
Click here for Auction Notice:"
2022-07-24,"HIDCL to Auction remaining 27,809,480 Unit Promoter Shares to General Public from Shrawan 15",https://www.sharesansar.com/newsdetail/hidcl-to-auction-remaining-27809480-unit-promoter-shares-to-general-public-from-shrawan-15-2022-07-24,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is auctioning its remaining 27,809,480 promoter share to the general public. The auction will open from 15th Shrawan and will conclude on 29th Shrawan, 2079.
Earlier, the company had auctioned 3,30,00,000 unit promoter shares to the general public from 5th Ashad to 19th Ashad, 2079. Since, only 51,90,520 unit shares were sold, the remaining 27,809,480 unit shares will be re-auctioned from Shrawan 15.
The general public, companies, and institutions are all eligible to bid in the auction. Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Global IME Capital is appointed the auction manager. As of writing, HIDCL has an LTP of Rs. 199.
The company has clearly informed through the notice that the shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders.
Click here for Auction Notice:"
2022-07-11,HIDCL Promoter Shares Auction: Only 15.95% Shares Sold; Remaining Shares to Be Re-Auctioned,https://www.sharesansar.com/newsdetail/hidcl-promoter-shares-auction-only-1595-shares-sold-remaining-shares-to-be-re-auctioned-2022-07-11,"Hydroelectricity Investment and Development Company Limited (HIDCL)
had opened the bids received in the auction of its unclaimed right shares on Ashad 24 (Friday). Global IME Capital was appointed the auction manager for the auction. Bids were opened on Friday at the premises of the auction manager, starting at 8:30 am.
The auction had opened on 5th Ashad and concluded on 19th Ashad, 2079 at the end of banking hours. 3,30,00,000 unit promoter shares were auctioned. Individuals, institutions, and companies were all eligible to bid for the auction.
Rs. 100 is the minimum bid rate for 3,30,00,000 promoter shares. The minimum bid quantity is 100 unit shares, while there is no limit for the maximum bid quantity.
According to the auction manager, Around 52,65,878 units (15.95%) were sold out of 3,30,00,000 units.
The cut-off rate stood at Rs. 100 whereas the maximum bid rate is Rs. 305.
The remaining 2,77,34,122 shares will be re-auctioned again.
The shares will trade as promoter shares under the HIDCLP."
2022-07-03,"Reminder: Last Day of Auction of HIDCL's 3,30,00,000 Promoter Shares",https://www.sharesansar.com/newsdetail/reminder-last-day-of-auction-of-hidcls-33000000-promoter-shares-2022-07-03,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is closing the auction of its 3,30,00,000 units promoter right shares today.
Global IME Capital has been auctioning the promoter shares of HIDCL. The auction opened on 5th Ashad and will close today i.e 19th Ashad, 2079.
The company had previously issued the same 3,30,00,000 unit promoter shares from Falgun 01, since there was some doubt over whether the shares would trade as a promoter or ordinary shares, the auction was postponed under SEBON's instruction. Thus, then the company has clearly informed through the notice that the shares would trade as promoter shares under the HIDCLP category once allotted to the successful bidders.
Rs. 100 is the minimum bid rate for 3,30,00,000 promoter shares. The minimum bid quantity is 100 unit shares, while there is no limit for the maximum bid quantity. Individuals, institutions, and companies are all eligible to bid in the auction.
Auction Notice"
