Date,Headline,Link,Full Content
2024-07-10,Right Shares of Prabhu Insurance Company Added in SEBON Pipeline,https://www.sharesansar.com/newsdetail/right-shares-of-prabhu-insurance-company-added-in-sebon-pipeline-2024-07-10,"The Securities Exchange Board of Nepal (SEBON) has added the right shares of
Prabhu Insurance Company Limited (PRIN)
to its pipeline under preliminary review. The application was submitted to the board on Ashadh 19, 2081.
The insurance company is looking to issue 50.15% right shares worth Rs. 85.50 Crores through the issue of 8,350,135.44 (1:0.5015) units of right shares to its existing shareholders. The current paid-up capital of the company is Rs. 1.44 Arba. After the adjustment of the proposed right share, the paid-up capital of the company will increase to Rs. 2.27 Arba.
NIC Asia Capital Limited is appointed as the issue manager."
2024-07-02,NIC Asia Capital and Prabhu Insurance Finalize Agreement for Rights Share Issue,https://www.sharesansar.com/newsdetail/nic-asia-capital-and-prabhu-insurance-finalize-agreement-for-rights-share-issue-2024-07-02,"Prabhu Insurance Limited has appointed NIC Asia Capital as the issue manager for its right shares issuance. PRIN plans to issue 83,50,135.44 shares valued at Rs.100 each, totaling Rs.83,50,13,544 in rights shares to meet Nepal Insurance Authority's capital requirements.
The agreement, finalized recently, includes the appointment of a sales manager crucial to the execution of this undertaking.
Prabhu Insurance Limited's Chief Executive Officer, Mr. Sanchit Bajracharya, signed the agreement on behalf of the insurance company.
Representing NIC Asia Capital Limited, Chief Executive Officer Mr. Ramendra Rayamajhi endorsed the agreement on behalf of the issue and sales management team."
2024-06-24,Shikhar Insurance Leads With Record Premium Collection of Rs. 4.89 Arba Till Jestha; How Others Fare in Non-Life Insurance?,https://www.sharesansar.com/newsdetail/shikhar-insurance-leads-with-record-premium-collection-of-rs-489-arba-till-jestha-how-others-fare-in-non-life-insurance-2024-06-24,"According to a report released by the Nepal Insurance Authority, during the first eleven months of the fiscal year 2080–81, the non-life insurance firms collected a total of Rs. 36.32 Arba in premiums out of their 2,608,792 total active insurance policies.
The largest premium was collected by Shikhar Insurance Company Limited totaling Rs. 4.89 Arba with the highest number of insurance policies of 285,732. Similar to this, Sagarmatha Lumbini Insurance Co Ltd which has 262,654 insurance policies, received a premium of Rs. 4.29 Arba for its insurance up to Falgun in FY 2080/81.
On the other hand, the National Insurance Company Ltd generated the least amount of premium i.e. Rs. 1.01 Arba, owing to its 30,512 active insurance policies."
2024-05-13,Rajendra Malla Appointed As Chairman of Prabhu Insurance,https://www.sharesansar.com/newsdetail/rajendra-malla-appointed-as-chairman-of-prabhu-insurance-2024-05-13,"Rajendra Malla has been appointed as the chairman of Prabhu Insurance during its 28th annual general meeting.
Malla brings a wealth of experience to his new role. Joining him are insurance members Mijas Bhattachan, Rahul Thokar Lama, and Shanta Gautam representing promoters, along with Rameshwor Sapkota and Sange Lama representing common shareholders.
As the outgoing president of the Nepal Chamber of Commerce and with extensive experience in various professional associations, Malla aims to enhance Prabhu Insurance's business capacity. He pledges to implement plans to raise public awareness and promote the interests of the non-life insurance sector during his tenure."
2024-04-18,Don't Forget! Last Day to Grab Dividend Proposed by SuryaJyoti Life Insurance And Prabhu Insurance Company,https://www.sharesansar.com/newsdetail/dont-forget-last-day-to-grab-dividend-proposed-by-suryajyoti-life-insurance-and-prabhu-insurance-company-2024-04-18,"Today is the last day to grab the 35% dividend proposed by
SuryaJyoti Life Insurance Company Limited (SJLIC).
The company has called its 16th AGM on 21st Baishakh, 2081. The meeting will be held in the Hotel Harrison Palace, Biratnagar, starting at 10:00 a.m. that day.
The 371st board of directors meeting on Chaitra 20 decided to distribute the dividend on the paid-up capital of Rs. 4.54 Arba. 10.26% bonus shares and 24.74% cash dividend (tax purposes) have been proposed. Thus, the bonus shares are worth Rs. 46.63 crores i.e. 46,63,756.9746 units, and the cash dividend (including for tax purposes on bonus shares) is worth Rs. 1.12 Arba.
The book closure date is on Baishakh 7. Thus, shareholders maintained before that day are entitled to the dividend payout and can also attend this AGM.
Similarly, Today is the last day to grab the 5% dividend proposed by
Prabhu Insurance Company Limited (PRIN).
The company has called its 28th AGM on 20th Baishakh, 2081. The meeting will be held in Prabhu Complex, Tinkune, Kathmandu, starting at 10 am that day.
The 433rd meeting of the board of directors held on Falgun 20 decided to distribute the dividend on the paid-up capital of Rs. 1.37 Arba. 4.75% bonus shares worth Rs 6.53 crores and 0.25% cash dividend (for tax) worth slightly over Rs 34.40 lakhs have been proposed.
The book closure date is on Baishakh 7. Thus, shareholders maintained before that day are entitled to the dividend payout and can also attend this AGM."
2024-04-11,Prabhu Insurance Company Calls AGM on 20th Baishakh; Company to Endorse 5% Dividend for FY 2079/80,https://www.sharesansar.com/newsdetail/prabhu-insurance-company-calls-agm-on-20th-baishakh-company-to-endorse-5-dividend-for-fy-207980-2024-04-11,"Prabhu Insurance Company Limited (PRIN)
has called its 28th AGM on 20th Baishakh, 2081. The meeting will be held in Prabhu Complex, Tinkune, Kathmandu, starting at 10 am that day.
Among other agendas, the AGM will endorse a 5% dividend for the fiscal year 2079/80. The 433rd meeting of the board of directors held on Falgun 20 decided to distribute the dividend on the paid-up capital of Rs. 1.37 Arba. 4.75% bonus shares worth Rs 6.53 crores and 0.25% cash dividend (for tax) worth slightly over Rs 34.40 lakhs have been proposed.
Furthermore, there is an agenda to endorse the auditor's report with PL statements, financial reports, and cash flow reports, appoint an auditor for the fiscal year 2080/81, and form a board of directors with at least one female director and one independent director with a total of 7 directors altogether.
Baishakh 7, 2081 is the book closure date. Thus, shareholders maintained before that day are entitled to the dividend payout and can also attend this AGM.
As of writing, PRIN has an LTP of Rs. 795.00.
AGM Notice:"
2024-03-27,SICL Leads With Record Premium Collection of Rs. 3.71 Arba Till Falgun; How Others Fare in Non-Life Insurance?,https://www.sharesansar.com/newsdetail/sicl-leads-with-record-premium-collection-of-rs-371-arba-till-falgun-how-others-fare-in-non-life-insurance-2024-03-27,"According to a report released by the Nepal Insurance Authority, during the first eight months of the fiscal year 2080–81, the non-life insurance firms collected a total of Rs. 26.16 Arba in premiums out of their 1,916,666 total active insurance policies.
The largest premium was collected by Shikhar Insurance Company Limited totaling Rs. 3.71 Arba with the highest number of insurance policies of 208,245. Similar to this, Sagarmatha Lumbini Insurance Co Ltd which has 196,565 insurance policies, received a premium of Rs. 3.04 Arba for its insurance up to Falgun in FY 2080/81.
On the other hand, the National Insurance Company Ltd generated the least amount of premium i.e. Rs. 76.13 Crores, owing to its 23,435 active insurance policies."
2024-03-04,Prabhu Insurance Company Proposes 5% Dividend for FY 2079/80,https://www.sharesansar.com/newsdetail/prabhu-insurance-company-proposes-5-dividend-for-fy-207980-2024-03-04,"Prabhu Insurance Company Limited (PRIN)
has proposed a 5% dividend for the fiscal year 2079/80.
The 433rd meeting of the board of directors held on Falgun 20 decided to distribute the dividend on the paid-up capital of Rs. 1.37 Arba. 4.75% bonus shares worth Rs 6.53 crores and 0.25% cash dividend (for tax) worth slightly over Rs 34.40 lakhs have been proposed.
The dividend will be distributed only after approval by the Nepal Insurance Authority and endorsement by the company's upcoming AGM.
As of writing, PRIN has an LTP of Rs. 739.90.
Dividend History:"
2024-02-28,Analyzing Premium Accumulation Among Nepal's Non-Life Insurance Companies Until Magh 2080/81: Who's at the Forefront?,https://www.sharesansar.com/newsdetail/analyzing-premium-accumulation-among-nepals-non-life-insurance-companies-until-magh-208081-whos-at-the-forefront-2024-02-28,"According to a report released by the Insurance Authority, during the first seven months of the fiscal year 2080–81, the non-life insurance firms collected a total of Rs. 22.39 Arba in premiums out of their 1,671,106 total active insurance policies.
The largest premium was collected by Shikhar Insurance Company Limited from the non-life insurance sector, totaling Rs. 2.89 Arba. Similar to this, Sagarmatha Lumbini Insurance Co Ltd which has 172,474 insurance policies, received a premium of Rs. 2.67 Arba for its insurance up to Magh in FY 2080/81.
Likewise, Neco Insurance Limited has the highest number of insurance policies 179,234 with a premium worth Rs. 1.87 Arba. On the other hand, the National Insurance Company Ltd generated the least amount of premium i.e. Rs. 69.44 Crores, owing to its 20,555 active insurance policies."
2024-01-26,Non-Life Insurance Companies Record Premium Collection of Rs. 19.39 Arba Till Poush; Shikhar Insurance Collects Highest Premium,https://www.sharesansar.com/newsdetail/non-life-insurance-companies-record-premium-collection-of-rs-1939-arba-till-poush-shikhar-insurance-collects-highest-premium-2024-01-26,"Nepal's non-life insurance sector collected Rs. 19.39 Arba in premiums during the first half of the fiscal year 2080/81. The impressive figure comes from 14.21 lakh active insurance policies held by policyholders until Poush.
According to the Nepal Insurance Authority's report, Neco Insurance leads with 154,109 active policies, closely followed by Siddhartha Premier Insurance with 153,844 policies. National Insurance Co. Ltd holds the lowest number with 17,945 active insurance policies.
In terms of total insurance charges, Shikhar Insurance takes the top spot with Rs. 2.45 Arba, followed by Sagarmatha Lumbini Insurance with Rs. 2.34 Arba and Siddhartha Premier Insurance with Rs. 1.97 Arba."
2024-01-01,Sagarmatha Lumbini Insurance Collected Highest Premium Till Mangsir; What is the Status of Other Non Life Insurance Companies?,https://www.sharesansar.com/newsdetail/sagarmatha-lumbini-insurance-collected-highest-premium-till-mangsir-what-is-the-status-of-other-non-life-insurance-companies-2024-01-01,"During the first fifth month of the fiscal year 2080/81, non-life insurance companies collected an astounding amount of Rs. 15.72 Arba in premiums. The premium collection was derived from a total of 11.61 lakh active insurance policies held by policyholders till Mangsir.
According to a report published by the Nepal Insurance Authority, Neco Insurance has the highest number of active policies with 128,642, followed by Siddhartha Premier Insurance with 128,389 policies. National Insurance Co. Ltd has the lowest number of active insurance policies with 14,923 policies.
When it comes to total insurance charges, Sagarmatha Lumbini Insurance Limited also leads the pack with charges amounting to Rs. 1.99 Arba. Siddhartha Premier Insurance follows closely with charges of Rs. 1.65 Arba and Shikhar Insurance Limited with Rs. 1.57 Arba."
2023-12-12,"Prabhu Insurance Is Closing Auction of Nepal Reinsurance Company 19,79,424 Units Promoter Shares",https://www.sharesansar.com/newsdetail/prabhu-insurance-is-closing-auction-of-nepal-reinsurance-company-1979424-units-promoter-shares-2023-12-12,"Prabhu Insurance Limited (PRIN)
has been auctioning 19,79,424 units of promoter shares of Nepal Reinsurance Company Limited (NRIC) since 21st Mangsir, 2080. Today is the last date to bid for this auction share.
19,79,424 unit promoter shares of NRIC are auctioned at the minimum rate of Rs. 280. The minimum bid quantity for promoters’ shares is 10,00,000 units whereas, the maximum bid quantity is 19,79,424 units. Interested promoter shareholders/ institutions are eligible to bid for the auction within 26th Mangsir i.e. today.
Prabhu Capital Limited is the auction manager. Bids will open at the premises of the auction manager on 27th Mangsir, 2080 at 11:00 AM.
As of writing, NRIC has an LTP of Rs. 638.10."
2023-11-09,Non-Life Insurance Sector Collects Staggering Rs. 10.44 Arba Premium and Records 6.81 Lakh Active Policies Till Ashwin,https://www.sharesansar.com/newsdetail/non-life-insurance-sector-collects-staggering-rs-1044-arba-premium-and-records-681-lakh-active-policies-till-ashwin-2023-11-09,"Till the third month of the fiscal year 2080/81 i.e. Ashwin end, the non-life insurance sector achieved an astounding premium of Rs. 10.44 Arba. According to a comprehensive report recently released by the Nepal Insurance Authority, the vibrant insurance ecosystem was driven by a total of 6.81 lakh active insurance policies, collectively held by policyholders across various segments.
Siddhartha Premier Insurance emerged as the front-runner with an impressive count of 79,696 active policies. Not far behind, Neco Insurance secured a commendable position with 75,916 policies in force. Conversely, National Insurance showcased a more modest presence with 9,731 active insurance policies.
In terms of total insurance charges, Sagarmatha Lumbini Insurance established a prominent lead, amassing insurance charges amounting to Rs. 1.31 Arba. Trailing closely, Siddhartha Premier Insurance maintained a significant footing with charges totaling Rs. 1.06 Arba. Shikhar Insurance Limited also contributed substantively, recording insurance charges of Rs. 1.04 Arba."
2023-10-11,19.79 Lakh Units Promoter Shares of Nepal Reinsurance Company in Auction from Today,https://www.sharesansar.com/newsdetail/1979-lakh-units-promoter-shares-of-nepal-reinsurance-company-in-auction-from-today-2023-10-11,"Prabhu Insurance Limited is auctioning 19,79,424 units promoter shares of
Nepal Reinsurance Company Limited (NRIC)
. The auction is open from today i.e 24th Ashwin to 23rd Kartik, 2080.
19,79,424 unit promoter shares of NRIC will be auctioned. Interested promoter shareholders including general public/institutions are eligible to bid for the auction. Rs. 355 is the minimum bid rate. The minimum bid quantity for promoters’ shares is 1,00,000 units.
Prabhu Capital Limited is the auction manager. Bids will open at the premises of the auction manager on 24th Kartik, 2080 at 11:00 AM.
As of writing, NRIC has an LTP of Rs. 629.
Auction Notice:"
