,product,price,url
219,"Dell 15 Laptop, 14th Gen Intel Core 3 100U Processor, 8GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","37,490",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1MjI3NTM1NTI0OTQ0MTg2OjE3Njc5NjU0MzQ6c3BfYXRmX25leHQ6MzAwODQxMzIwNDMyMDMyOjowOjo&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_210_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965434%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-210-spons%26aref%3DDQkCYWuCEn%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=DQkCYWuCEn&sp_cr=ZAZ
220,"BARROT Essentials Mini Device Cleaning Kit | Includes 50ml Non-Alcohol Screen Cleaner, 3 x High-Precision Brushes & 20x20CM Plush Microfiber",269,https://amazon.in/BARROT-Cleaning-Designed-Edgeless-Microfiber/dp/B0D5VXP81X/ref=sr_1_211?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-211
221,"Dell Original 65W Laptop Adapter-Black, Big Pin 7.4 MM, 19.5V 3.34A, Warranty 1 Year(Part Code: 6TM1C, H374X, G4X7T) Without Power Cord",847,https://amazon.in/Dell-G4X7T-Power-Adapter-Laptops/dp/B01EYPTMVO/ref=sr_1_212?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-212
222,"Ant Esports GP115 Wired Gamepad, Compatible for PC & Laptop Computer (All Windows Systems) / PS3 / Android TV Set/Media Box - Black",749,https://amazon.in/Ant-Esports-Gamepad-Compatible-Computer/dp/B0C7V2F2QY/ref=sr_1_213?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-213
223,"Dyazo Transparent Wireless Rechargeable Mouse with Dual Mode (2.4GHz + BT) | Noise Free Clicking | Easy Device Pairing | Adjustable DPI Sensitivity | Compatible with MacBook, Laptop & PC (Black)",399,https://amazon.in/Dyazo-Transparent-Rechargeable-Adjustable-Sensitivity/dp/B0F21TC3MB/ref=sr_1_214?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-214
224,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)",299,https://amazon.in/Lenovo-GX30M39704-300-USB-Mouse/dp/B073BRXPZX/ref=sr_1_215?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-215
225,"Portronics Toad 34 Wireless Mouse with 2.4 GHz Wireless, Adjustable Sensitivity, USB Receiver, Ergonomic Design, for Laptops, Desktops PC, Mac (White)",269,https://amazon.in/Portronics-Wireless-Adjustable-Sensitivity-Ergonomic/dp/B0DGGWCJ37/ref=sr_1_216?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-216
226,"Honeywell Newly Launched 4-in-1 Ultra Slim USB Hub 1xUSB 3.0 & 3 x USB 2.0 Ports, 30cms Cable, DataTransfer Speed Upto 5GBPS,Universally Compatible with All USB,PC,Speaker,Laptop,Hard Drive etc.",459,https://amazon.in/Honeywell-Launched-DataTransfer-Universally-Compatible/dp/B0CHF5VKDT/ref=sr_1_217?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-217
227,"Sounce USB 3.0 & Type C External CD DVD Writer RW Optical Drive CD/DVD ROM +/- RW Burner Drive with SD/TF Card Reader Ports, USB 3.0 to C Hub for Laptop, PC, MacBook, Desktop, Notebook, Black","1,399",https://amazon.in/Sounce-External-Optical-MacBook-Notebook/dp/B0D8744SSH/ref=sr_1_218?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-218
228,"Dell 15 Laptop, 14th Gen Intel Core 3 100U Processor, 16GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","43,899",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1MjI3NTM1NTI0OTQ0MTg2OjE3Njc5NjU0MzQ6c3BfbXRmOjMwMDgwNDc1OTM5ODIzMjo6MDo6&url=%2FDell-15-Processor-Graphics-Display%2Fdp%2FB0FDWH5WTL%2Fref%3Dsr_1_219_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965434%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-219-spons%26aref%3D6eEamWjoqX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=6eEamWjoqX&sp_cr=ZAZ
229,"Dell 15, AMD Ryzen 7-7730U, 16GB DDR4, 512GB SSD, FHD 15.6""/39.6 cm, Windows 11, Office H&S 2024, Platinum Silver, 1.63 Kg, 120Hz 250 nits, AMD Radeon Graphics, Standard Keyboard, Thin & Light Laptop","50,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1MjI3NTM1NTI0OTQ0MTg2OjE3Njc5NjU0MzQ6c3BfbXRmOjMwMDcyMzQ1ODEzMjczMjo6MDo6&url=%2FDell-15-Platinum-Graphics-Standard%2Fdp%2FB0FDQ2R315%2Fref%3Dsr_1_220_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965434%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-220-spons%26aref%3DJyNrd7p7sT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=JyNrd7p7sT&sp_cr=ZAZ
230,Dell 65W 19.5V-3.34Amp 7.4mm Big Pin Laptop Adapter/Charger- Black (with Power Cable),"1,449",https://amazon.in/19-5V-3-34Amp-7-4mm-Laptop-Adapter-Charger/dp/B0G48K78XW/ref=sr_1_221?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-221
231,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",139,https://amazon.in/Zebronics-Zeb-Power-Wired-Mouse-Black/dp/B07L9FW9GF/ref=sr_1_222?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-222
232,"Zebronics Zeb-Crystal Clear Web Camera, 0.3 MP with USB with 3P Lens,Built-in Microphone,Auto White Balance,Night Vision and Manual Switch for LED (Black)",699,https://amazon.in/Zebronics-Zeb-Crystal-Clear-Microphone-Balance/dp/B08CSMM7RT/ref=sr_1_223?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-223
233,"CREEK Blue Light Blocking Blue Cut Zero Power Anti-Glare Eyeglasses, Hexagon Frame For Eye Protection From Uv By Computer/Tablet/Laptop/Mobile (With Torch And Testing Card, Silver, Unisex)",279,https://amazon.in/CREEK-Blocking-anti-glare-Eyeglasses-Protection/dp/B09S41YZHP/ref=sr_1_224?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-224
234,"amazon basics Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI",257,https://amazon.in/amazon-basics-Wireless-Orientation-Adjustable/dp/B0DWSTJG8G/ref=sr_1_225?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-225
235,"Ant Esports GS170 Gaming Speaker for PC, Stereo 2.0 USB Powered Desktop Speaker with 3.5 mm Aux-in, in-line Volume Control, RGB LED Lights Mini Multimedia Speakers for PC, Laptop, Tablet, Cellphone",469,https://amazon.in/Ant-Esports-Multimedia-Speakers-Cellphone/dp/B0C4B6DT63/ref=sr_1_226?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-226
236,"Meyaar Screen Keyboard Imprint Protection Microfiber Liner and Cleaning Cloth 15"" Compatible with MacBook Pro 16"" (Pack of 1, 16"" MacBooks)",199,https://amazon.in/Meyaar-Protection-Microfiber-Cloth-Compatible/dp/B0F6M3XS5M/ref=sr_1_227?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-227
237,"Portronics Swipe 2 Screen Cleaner & Duster with Refillable Spray Bottle, Chemical Free for Monitors & Laptop Screen, Smartphones & Tablets(Blue)",99,https://amazon.in/Portronics-Refillable-Chemical-Monitors-Smartphones/dp/B0C7W1PM1N/ref=sr_1_228?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo&dib_tag=se&keywords=laptop&qid=1767965434&sprefix=lapto%2Caps%2C456&sr=8-228
238,"Primebook 2 Max 2025 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI | Aqua","21,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1MjI3NTM1NTI0OTQ0MTg2OjE3Njc5NjU0MzQ6c3BfYnRmOjMwMDgyMzcxOTI4MTEzMjo6MDo6&url=%2FPrimebook-Storage-15-6-Inch-MediaTek-Keyboard%2Fdp%2FB0FZC6YLKG%2Fref%3Dsr_1_230_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.ynVrQG9z5tyRfrofVD-9o3d5qLCrznJqD0YUMQfe4cPz9fbXpvH19ypfihwHw967ZMT6RK5My1jYcW1BNEXtr_PjfzPuB5GmtlVMuzDI_iV3ZgiNKRp-cKiIspAMFGC5VS3Za_4_K0VbP9bk38DEL6Eui4maNXajm_Lzg7mUN7eJgPt4X84eZLMxXVtBEF7HYv3HvitiQK9ye7Yf7R1Y3FAPlqjDpAIUpuEhKv4MTb0.N-xJwPGeoq8bhbI7ATED7uEPmnvrdfJn8hrhxZNQqRo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965434%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-230-spons%26aref%3D5NDSlSvjMv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=5NDSlSvjMv&sp_cr=ZAZ
239,"Dell 15 Intel Core i5 13th Gen - 1334U, 16GB DDR4 RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'24, Grey, 1.66kg, 120Hz 250 nits Display, 15 Month McAfee, Thin & Light Laptop","53,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozNjY1NjU4NzcxNDg3NzgyOjE3Njc5NjU0NDA6c3BfYXRmX25leHQ6MzAwNzY0MDM2NDE4MjMyOjowOjo&url=%2FDell-Intel-Core-13th-Gen%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_225_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.8NmilvCjWMtAZwKMjchwe9i5A2YHXPO5VSV_jEfhlvLT9dUsrKFn2V98UGIiBbSWgHIqH8PMTrNajVIBIdwoABNs_Kb052mrPtqwD__DvcwlmdP5MPot-5yo_dpTEptaTB0VKQCcFmx0qmwFLZNzFjCK2sHPZDkYJGxr_m9TJsvg6DUSuJdYf_xS8xyMLcKJlTy1kj4seSzkqW3OSZvI46pbnNVPcFsJrOhqCOyKhh0.jV4Lq5f9avM35f9bP7DCDtRem5VKK-wfPNx85fjpYvY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965439%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-225-spons%26aref%3D2wLeEr8099%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=2wLeEr8099&sp_cr=ZAZ
240,"HP 15, 13th Gen Intel Core i3-1315U, (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, FHD,15.6''/39.6cm, Win11,M365 Basic(1yr),Office24, Silver,1.59kg, fd0572TU, FHD Camera w/Shutter, Backlit Laptop","39,990",https://amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-fd0572TU/dp/B0F4R6GXWJ/ref=sr_1_22?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.1oYQTE_NENgLkW6ZZPnCFyikmeUPI4JLfWunqao9glp1-gopH-7pStHRKKFiAUdLhz4g3nj5EZxRPAC5bMmH9hZ64QrAfJ0GdArGGLtGiv395BCooiVMX4loiFM6zbNvwD2b6MdM7ufybhjBk0mXOKY_mFGxMpsWXulp8duhWaWdinQsK4vFZtuCSm9kN3cilgYgAGximOswU024AzKhdYuRP1xjrtQWUm1Xm0p1QEo.PJKn6j3ccrN9OXHC7VOxGELSSsWz0MUvbZzNZmWsbIw&dib_tag=se&keywords=laptop&qid=1767965372&sprefix=lapto%2Caps%2C456&sr=8-22
241,"Dell 15 Laptop, 14th Gen Intel Core 3 100U Processor, 8GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","37,490",https://amazon.in/sspa/click?ie=UTF8&spc=MTozNjY1NjU4NzcxNDg3NzgyOjE3Njc5NjU0NDA6c3BfYXRmX25leHQ6MzAwODQxMzIwNDMyMDMyOjowOjo&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_226_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.8NmilvCjWMtAZwKMjchwe9i5A2YHXPO5VSV_jEfhlvLT9dUsrKFn2V98UGIiBbSWgHIqH8PMTrNajVIBIdwoABNs_Kb052mrPtqwD__DvcwlmdP5MPot-5yo_dpTEptaTB0VKQCcFmx0qmwFLZNzFjCK2sHPZDkYJGxr_m9TJsvg6DUSuJdYf_xS8xyMLcKJlTy1kj4seSzkqW3OSZvI46pbnNVPcFsJrOhqCOyKhh0.jV4Lq5f9avM35f9bP7DCDtRem5VKK-wfPNx85fjpYvY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965439%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-226-spons%26aref%3DDQkCYWuCEn%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=DQkCYWuCEn&sp_cr=ZAZ
242,"ZEBRONICS 180HB USB HUB, 3 Ports, USB 3.0, Transfer Speeds Upto 5 Gbps, Lightweight Design, Multi OS Compatible, Plug and Play",169,https://amazon.in/ZEBRONICS-Transfer-Speeds-Lightweight-Compatible/dp/B0D5HMBH39/ref=sr_1_227?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.8NmilvCjWMtAZwKMjchwe9i5A2YHXPO5VSV_jEfhlvLT9dUsrKFn2V98UGIiBbSWgHIqH8PMTrNajVIBIdwoABNs_Kb052mrPtqwD__DvcwlmdP5MPot-5yo_dpTEptaTB0VKQCcFmx0qmwFLZNzFjCK2sHPZDkYJGxr_m9TJsvg6DUSuJdYf_xS8xyMLcKJlTy1kj4seSzkqW3OSZvI46pbnNVPcFsJrOhqCOyKhh0.jV4Lq5f9avM35f9bP7DCDtRem5VKK-wfPNx85fjpYvY&dib_tag=se&keywords=laptop&qid=1767965439&sprefix=lapto%2Caps%2C456&sr=8-227
